WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2024-07-20,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,8331.0,Political violence,1550.0,-0.7391,34.7541
2024-08-24,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,5751.0,Political violence,1550.0,-0.7391,34.7541
2024-09-07,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,1,10252.0,Political violence,1550.0,-0.7391,34.7541
2024-09-28,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,1,9596.0,Political violence,1550.0,-0.7391,34.7541
2024-10-19,Eastern Africa,Kenya,Kisii,Riots,Mob violence,3,0,35460.0,Political violence,1550.0,-0.7391,34.7541
2024-11-16,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,9597.0,Political violence,1550.0,-0.7391,34.7541
2024-11-30,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,7720.0,Political violence,1550.0,-0.7391,34.7541
2024-12-07,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,12416.0,Political violence,1550.0,-0.7391,34.7541
2024-12-14,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,10977.0,Political violence,1550.0,-0.7391,34.7541
2025-01-04,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,9825.0,Political violence,1550.0,-0.7391,34.7541
2025-01-11,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,10498.0,Political violence,1550.0,-0.7391,34.7541
2025-03-08,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,12416.0,Political violence,1550.0,-0.7391,34.7541
2025-03-22,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,1,13000.0,Political violence,1550.0,-0.7391,34.7541
2025-04-12,Eastern Africa,Kenya,Kisii,Riots,Mob violence,2,5,8243.0,Political violence,1550.0,-0.7391,34.7541
2025-04-19,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,1,12416.0,Political violence,1550.0,-0.7391,34.7541
2025-05-17,Eastern Africa,Kenya,Kisii,Riots,Mob violence,2,0,16966.0,Political violence,1550.0,-0.7391,34.7541
2025-05-24,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,1,8869.0,Political violence,1550.0,-0.7391,34.7541
2025-06-07,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,12416.0,Political violence,1550.0,-0.7391,34.7541
2025-06-14,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,1,12416.0,Political violence,1550.0,-0.7391,34.7541
2025-06-28,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,1,6504.0,Political violence,1550.0,-0.7391,34.7541
2025-07-05,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,1,9621.0,Political violence,1550.0,-0.7391,34.7541
2025-07-19,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,1,5297.0,Political violence,1550.0,-0.7391,34.7541
2025-07-26,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,0,9856.0,Political violence,1550.0,-0.7391,34.7541
2025-08-09,Eastern Africa,Kenya,Kisii,Riots,Mob violence,3,2,23969.0,Political violence,1550.0,-0.7391,34.7541
2025-08-16,Eastern Africa,Kenya,Kisii,Riots,Mob violence,1,2,5834.0,Political violence,1550.0,-0.7391,34.7541
2007-12-29,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,3,10,,Demonstrations,1550.0,-0.7391,34.7541
2008-01-26,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,,Demonstrations,1550.0,-0.7391,34.7541
2012-06-23,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,,Demonstrations,1550.0,-0.7391,34.7541
2013-01-05,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,2,0,,Demonstrations,1550.0,-0.7391,34.7541
2014-03-08,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,2,0,,Demonstrations,1550.0,-0.7391,34.7541
2015-05-09,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,,Demonstrations,1550.0,-0.7391,34.7541
2016-05-14,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,,Demonstrations,1550.0,-0.7391,34.7541
2016-06-25,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,,Demonstrations,1550.0,-0.7391,34.7541
2016-10-15,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,,Demonstrations,1550.0,-0.7391,34.7541
2017-04-22,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,,Demonstrations,1550.0,-0.7391,34.7541
2018-06-02,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,,Demonstrations,1550.0,-0.7391,34.7541
2019-05-25,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,,Demonstrations,1550.0,-0.7391,34.7541
2019-07-27,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,,Demonstrations,1550.0,-0.7391,34.7541
2020-07-04,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12103.0,Demonstrations,1550.0,-0.7391,34.7541
2020-09-05,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12103.0,Demonstrations,1550.0,-0.7391,34.7541
2021-01-30,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,10545.0,Demonstrations,1550.0,-0.7391,34.7541
2021-02-27,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,11944.0,Demonstrations,1550.0,-0.7391,34.7541
2021-03-20,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,11944.0,Demonstrations,1550.0,-0.7391,34.7541
2021-06-26,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,13641.0,Demonstrations,1550.0,-0.7391,34.7541
2021-10-09,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,11944.0,Demonstrations,1550.0,-0.7391,34.7541
2022-04-23,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,11296.0,Demonstrations,1550.0,-0.7391,34.7541
2022-04-30,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12174.0,Demonstrations,1550.0,-0.7391,34.7541
2022-07-16,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,2,0,20787.0,Demonstrations,1550.0,-0.7391,34.7541
2022-08-06,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,9119.0,Demonstrations,1550.0,-0.7391,34.7541
2023-01-07,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,3481.0,Demonstrations,1550.0,-0.7391,34.7541
2023-01-21,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,19604.0,Demonstrations,1550.0,-0.7391,34.7541
2023-03-25,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2023-04-29,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2023-05-06,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,8869.0,Demonstrations,1550.0,-0.7391,34.7541
2023-06-10,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2023-07-01,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,3,0,40361.0,Demonstrations,1550.0,-0.7391,34.7541
2023-07-08,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2023-07-15,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,2,0,21299.0,Demonstrations,1550.0,-0.7391,34.7541
2024-01-13,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,2,0,24896.0,Demonstrations,1550.0,-0.7391,34.7541
2024-06-22,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,2,0,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2024-06-29,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,2,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2024-07-13,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2024-07-20,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2024-07-27,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,20698.0,Demonstrations,1550.0,-0.7391,34.7541
2024-09-07,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,10977.0,Demonstrations,1550.0,-0.7391,34.7541
2024-11-16,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2025-01-04,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,8519.0,Demonstrations,1550.0,-0.7391,34.7541
2025-06-21,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2025-07-05,Eastern Africa,Kenya,Kisii,Riots,Violent demonstration,1,0,12416.0,Demonstrations,1550.0,-0.7391,34.7541
2025-03-08,Eastern Africa,Kenya,Kisii,Strategic developments,Agreement,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2025-03-01,Eastern Africa,Kenya,Kisii,Strategic developments,Change to group/activity,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2025-07-05,Eastern Africa,Kenya,Kisii,Strategic developments,Change to group/activity,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2017-04-15,Eastern Africa,Kenya,Kisii,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2017-11-11,Eastern Africa,Kenya,Kisii,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2022-06-04,Eastern Africa,Kenya,Kisii,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2022-12-24,Eastern Africa,Kenya,Kisii,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2024-04-06,Eastern Africa,Kenya,Kisii,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2024-04-20,Eastern Africa,Kenya,Kisii,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2025-02-15,Eastern Africa,Kenya,Kisii,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2025-03-01,Eastern Africa,Kenya,Kisii,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2025-04-26,Eastern Africa,Kenya,Kisii,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2025-06-28,Eastern Africa,Kenya,Kisii,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1550.0,-0.7391,34.7541
2022-08-06,Eastern Africa,Kenya,Kisii,Strategic developments,Other,2,0,,Strategic developments,1550.0,-0.7391,34.7541
2007-11-17,Eastern Africa,Kenya,Kisii,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,1550.0,-0.7391,34.7541
2017-08-05,Eastern Africa,Kenya,Kisii,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,1550.0,-0.7391,34.7541
2022-12-10,Eastern Africa,Kenya,Kisii,Violence against civilians,Abduction/forced disappearance,1,0,13904.0,Political violence,1550.0,-0.7391,34.7541
2024-06-29,Eastern Africa,Kenya,Kisii,Violence against civilians,Abduction/forced disappearance,1,0,12416.0,Political violence,1550.0,-0.7391,34.7541
1997-12-13,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,,Political violence,1550.0,-0.7391,34.7541
1998-01-10,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,,Political violence,1550.0,-0.7391,34.7541
1998-09-19,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,,Political violence,1550.0,-0.7391,34.7541
2001-02-24,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,2,,Political violence,1550.0,-0.7391,34.7541
2001-05-12,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,2,8,,Political violence,1550.0,-0.7391,34.7541
2001-08-11,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,2,2,,Political violence,1550.0,-0.7391,34.7541
2002-09-14,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,2,,Political violence,1550.0,-0.7391,34.7541
2002-10-19,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,2,1,,Political violence,1550.0,-0.7391,34.7541
2002-11-23,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,,Political violence,1550.0,-0.7391,34.7541
2002-11-30,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,,Political violence,1550.0,-0.7391,34.7541
2003-04-26,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,,Political violence,1550.0,-0.7391,34.7541
2003-07-05,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,2,,Political violence,1550.0,-0.7391,34.7541
2007-09-15,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,,Political violence,1550.0,-0.7391,34.7541
2007-11-03,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,,Political violence,1550.0,-0.7391,34.7541
2007-12-01,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,,Political violence,1550.0,-0.7391,34.7541
2008-01-26,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,20,,Political violence,1550.0,-0.7391,34.7541
2010-12-18,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,,Political violence,1550.0,-0.7391,34.7541
2016-06-18,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,,Political violence,1550.0,-0.7391,34.7541
2017-03-18,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,,Political violence,1550.0,-0.7391,34.7541
2017-08-05,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,,Political violence,1550.0,-0.7391,34.7541
2018-09-08,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,,Political violence,1550.0,-0.7391,34.7541
2019-04-06,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,,Political violence,1550.0,-0.7391,34.7541
2019-06-08,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,,Political violence,1550.0,-0.7391,34.7541
2020-07-04,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,12108.0,Political violence,1550.0,-0.7391,34.7541
2020-12-19,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,12108.0,Political violence,1550.0,-0.7391,34.7541
2021-06-26,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,35152.0,Political violence,1550.0,-0.7391,34.7541
2022-04-02,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,28382.0,Political violence,1550.0,-0.7391,34.7541
2022-06-25,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,12174.0,Political violence,1550.0,-0.7391,34.7541
2023-06-10,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,12422.0,Political violence,1550.0,-0.7391,34.7541
2023-09-30,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,0,20698.0,Political violence,1550.0,-0.7391,34.7541
2023-11-11,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,9156.0,Political violence,1550.0,-0.7391,34.7541
2024-04-06,Eastern Africa,Kenya,Kisii,Violence against civilians,Attack,1,1,12422.0,Political violence,1550.0,-0.7391,34.7541
1997-10-18,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,1,1,,Political violence,1551.0,-0.1962,34.7778
1997-12-20,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,1,2,,Political violence,1551.0,-0.1962,34.7778
1997-12-27,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,2,3,,Political violence,1551.0,-0.1962,34.7778
2000-12-30,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,3,1,,Political violence,1551.0,-0.1962,34.7778
2007-12-22,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,1,3,,Political violence,1551.0,-0.1962,34.7778
2008-01-26,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,2,3,,Political violence,1551.0,-0.1962,34.7778
2012-02-18,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,1,0,,Political violence,1551.0,-0.1962,34.7778
2012-02-25,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,3,0,,Political violence,1551.0,-0.1962,34.7778
2013-09-28,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,1,0,,Political violence,1551.0,-0.1962,34.7778
2013-11-02,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,1,3,,Political violence,1551.0,-0.1962,34.7778
2015-12-19,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,1,1,,Political violence,1551.0,-0.1962,34.7778
2016-11-19,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,2,3,,Political violence,1551.0,-0.1962,34.7778
2017-01-14,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,1,3,,Political violence,1551.0,-0.1962,34.7778
2023-08-19,Eastern Africa,Kenya,Kisumu,Battles,Armed clash,1,0,7311.0,Political violence,1551.0,-0.1962,34.7778
2021-12-04,Eastern Africa,Kenya,Kisumu,Explosions/Remote violence,Suicide bomb,1,3,7033.0,Political violence,1551.0,-0.1962,34.7778
2016-05-21,Eastern Africa,Kenya,Kisumu,Protests,Excessive force against protesters,1,1,,Political violence; Demonstrations,1551.0,-0.1962,34.7778
2016-06-18,Eastern Africa,Kenya,Kisumu,Protests,Excessive force against protesters,3,5,,Political violence; Demonstrations,1551.0,-0.1962,34.7778
2017-08-05,Eastern Africa,Kenya,Kisumu,Protests,Excessive force against protesters,2,2,,Political violence; Demonstrations,1551.0,-0.1962,34.7778
2017-08-12,Eastern Africa,Kenya,Kisumu,Protests,Excessive force against protesters,1,1,,Political violence; Demonstrations,1551.0,-0.1962,34.7778
2017-10-21,Eastern Africa,Kenya,Kisumu,Protests,Excessive force against protesters,2,1,,Political violence; Demonstrations,1551.0,-0.1962,34.7778
2022-08-13,Eastern Africa,Kenya,Kisumu,Protests,Excessive force against protesters,1,0,6514.0,Political violence; Demonstrations,1551.0,-0.1962,34.7778
2023-07-01,Eastern Africa,Kenya,Kisumu,Protests,Excessive force against protesters,3,1,46035.0,Political violence; Demonstrations,1551.0,-0.1962,34.7778
2023-07-08,Eastern Africa,Kenya,Kisumu,Protests,Excessive force against protesters,1,1,34312.0,Political violence; Demonstrations,1551.0,-0.1962,34.7778
2023-07-15,Eastern Africa,Kenya,Kisumu,Protests,Excessive force against protesters,2,1,21642.0,Political violence; Demonstrations,1551.0,-0.1962,34.7778
2002-06-22,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2003-11-15,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2004-03-20,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,2,0,,Demonstrations,1551.0,-0.1962,34.7778
2004-06-05,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,2,0,,Demonstrations,1551.0,-0.1962,34.7778
2006-07-08,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2007-11-17,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2008-08-09,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2010-06-26,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,2,0,,Demonstrations,1551.0,-0.1962,34.7778
2010-12-25,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2012-06-23,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,2,0,,Demonstrations,1551.0,-0.1962,34.7778
2012-10-20,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2012-12-15,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2013-01-05,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2013-04-06,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2013-11-02,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2013-12-07,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2014-01-18,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2014-02-15,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2014-02-22,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,2,0,,Demonstrations,1551.0,-0.1962,34.7778
2014-07-12,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2014-08-09,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2014-09-13,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2015-01-03,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2015-05-09,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2015-06-20,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2015-09-19,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2016-11-05,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2017-01-21,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2017-03-25,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2017-04-08,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2017-04-22,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2017-04-29,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2017-06-10,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2017-06-17,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2017-08-05,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2017-09-23,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2017-10-21,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,2,0,,Demonstrations,1551.0,-0.1962,34.7778
2018-01-27,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2018-02-03,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2018-03-24,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2018-05-26,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2018-06-09,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2018-06-23,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2019-01-12,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2019-07-06,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2019-07-20,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2019-07-27,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2019-09-21,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,,Demonstrations,1551.0,-0.1962,34.7778
2019-12-28,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,6475.0,Demonstrations,1551.0,-0.1962,34.7778
2020-02-15,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,6475.0,Demonstrations,1551.0,-0.1962,34.7778
2020-03-07,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,6475.0,Demonstrations,1551.0,-0.1962,34.7778
2020-03-21,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,6475.0,Demonstrations,1551.0,-0.1962,34.7778
2021-01-02,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,6391.0,Demonstrations,1551.0,-0.1962,34.7778
2021-05-29,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,6391.0,Demonstrations,1551.0,-0.1962,34.7778
2021-07-03,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,6391.0,Demonstrations,1551.0,-0.1962,34.7778
2021-07-24,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,1227.0,Demonstrations,1551.0,-0.1962,34.7778
2021-08-07,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,2,0,6391.0,Demonstrations,1551.0,-0.1962,34.7778
2021-09-11,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,2574.0,Demonstrations,1551.0,-0.1962,34.7778
2022-02-05,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,6514.0,Demonstrations,1551.0,-0.1962,34.7778
2022-04-02,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,1298.0,Demonstrations,1551.0,-0.1962,34.7778
2022-04-09,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,3417.0,Demonstrations,1551.0,-0.1962,34.7778
2022-04-16,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,1298.0,Demonstrations,1551.0,-0.1962,34.7778
2022-04-30,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,1,0,846.0,Demonstrations,1551.0,-0.1962,34.7778
2022-05-07,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,2,0,8351.0,Demonstrations,1551.0,-0.1962,34.7778
2022-06-04,Eastern Africa,Kenya,Kisumu,Protests,Peaceful protest,2,0,40158.0,Demonstrations,1551.0,-0.1962,34.7778
